tconst,averageRating,numVotes
tt10952338,8.2,5
tt10952354,5.2,9
tt10952390,5.3,9
tt10952442,1.2,9
tt10952452,8.1,15
tt10952558,7.3,9
tt10952752,5.8,735
tt10952850,8.0,118
tt10953228,8.1,10
tt10953372,6.9,150
tt10953378,7.1,130
tt10953572,7.8,8
tt10953576,7.8,8
tt10953578,8.5,6
tt10953580,8.0,8
tt10953590,6.7,18
tt10953626,5.9,68
tt10953630,6.6,5
tt10953678,7.3,6
tt10953712,5.2,9
tt10953790,7.7,18
tt10953792,6.9,14
tt10953826,8.3,7
tt10953842,8.8,8
tt10953850,6.6,9
tt10953878,8.1,9
tt10953942,8.7,15
tt10953956,6.5,13
tt10953960,7.2,10
tt10954110,9.0,6
tt10954158,8.0,5
tt10954202,6.7,6
tt10954310,6.1,7
tt10954314,7.0,9
tt10954316,7.6,8
tt10954318,7.4,8
tt10954320,7.9,9
tt10954322,6.6,7
tt10954324,7.3,7
tt10954346,5.7,561
tt10954364,7.5,219
tt10954392,9.1,7
tt10954574,9.0,5
tt10954982,9.8,5
tt10955202,5.3,7
tt10955344,7.9,10
tt10955348,7.1,27
tt10955350,7.0,32
tt10955390,7.7,10
tt10955516,6.6,5
tt10955524,9.0,94
tt10955536,8.7,6
tt10955572,5.0,6
tt10955578,5.7,91
tt10955594,6.7,9
tt10955614,8.8,19
tt10955864,5.4,33
tt10955886,6.3,6
tt10955904,9.9,19
tt10956014,3.1,24
tt10956488,6.8,5
tt10956610,7.3,12
tt10956618,8.6,5
tt10956874,8.2,191
tt10956958,8.3,19
tt10957066,4.6,5
tt10957070,7.4,14
tt10957134,6.4,7
tt10957216,6.8,10
tt10957218,6.6,10
tt10957220,7.0,11
tt10957222,5.4,9
tt10957228,6.4,10
tt10957230,6.8,10
tt10957232,6.4,10
tt10957234,6.8,11
tt10957248,5.9,15
tt10957250,6.0,15
tt10957252,5.9,14
tt10957334,7.4,7
tt10957614,5.8,6
tt10957628,8.2,164
tt10957646,9.0,5
tt10957650,8.8,5
tt10957708,7.1,14
tt10957774,7.0,6
tt10957810,7.5,56
tt10958102,10.0,37
tt10958154,7.7,55
tt10958208,8.2,5
tt10958282,6.4,640
tt10958688,8.7,44
tt10958940,8.1,29
tt10958980,7.7,7
tt10959002,7.8,235
tt10959080,9.9,9
tt10959082,9.9,10
tt10959278,8.2,5
tt10959844,6.2,16
tt10959854,7.5,11
tt10960146,8.1,10
tt10960198,8.2,5
tt10961232,9.3,9
tt10961312,6.1,53
tt10961918,4.5,34
tt10961992,6.4,14
tt10962960,7.6,28
tt10963036,7.2,13
tt10963084,8.8,22
tt10963106,8.1,35
tt10963250,9.6,25
tt10963268,8.7,6
tt10963462,6.3,13
tt10963738,9.2,6
tt10963790,9.1,15
tt10963842,6.6,5
tt10963938,6.1,124
tt10964004,8.7,7
tt10964078,5.6,7
tt10964080,5.6,7
tt10964082,8.8,139
tt10964088,6.0,6
tt10964092,5.7,6
tt10964094,6.2,6
tt10964158,6.9,180
tt10964190,6.6,61
tt10964210,7.3,16
tt10964216,6.9,14
tt10964218,7.1,12
tt10964222,7.1,12
tt10964388,4.6,9
tt10964520,7.2,8
tt10964822,7.0,5
tt10965066,6.2,13
tt10965098,8.8,5
tt10965248,8.5,6
tt10965252,6.6,44
tt10965300,9.2,6
tt10965328,5.5,10
tt10966252,7.8,16
tt10966588,7.1,12
tt10967798,6.6,7
tt10967988,8.9,23
tt10967998,8.8,20
tt10968010,8.8,13
tt10968420,8.1,63
tt10968422,8.2,53
tt10968480,7.4,79
tt10968482,9.0,79
tt10968530,4.9,27
tt10968644,7.7,47
tt10968852,7.8,9
tt10969114,8.0,5
tt10969590,6.0,24
tt10969664,7.5,6
tt10969786,9.1,7
tt10969828,7.8,12
tt10969906,8.1,15
tt10970268,4.7,74
tt10970402,7.4,23
tt10970666,3.9,74
tt10970668,4.1,88
tt10970670,4.4,90
tt10970672,4.3,87
tt10970674,3.8,69
tt10971006,4.7,7
tt10971356,5.9,41
tt10971394,8.3,10
tt10971476,5.9,7
tt10971510,7.1,22
tt10971520,6.0,625
tt10971532,8.5,440
tt10971572,7.6,60
tt10971974,9.3,13
tt10971978,9.2,11
tt10972574,6.2,6
tt10972618,6.6,7
tt10972654,7.2,6
tt10972706,8.5,70
tt10972734,8.7,26
tt10972814,8.1,22
tt10972902,8.8,5
tt10972968,7.2,10
tt10973152,7.1,44
tt10973424,9.1,10
tt10974018,8.7,26
tt10974078,6.3,6
tt10974158,7.2,16
tt10974198,7.7,74
tt10974256,6.1,16
tt10974270,7.0,5
tt10974394,8.2,31
tt10974400,5.4,7
tt10974408,7.9,21
tt10974416,9.0,5
tt10974422,9.1,13
tt10974434,9.0,18
tt10974556,7.8,5
tt10974808,6.5,42
tt10974814,7.7,12
tt10974972,7.5,24
tt10975022,7.2,57
tt10975062,8.2,50
tt10975066,7.0,70
tt10975092,7.8,19
tt10975176,7.4,7
tt10975272,7.5,10
tt10975276,6.3,18
tt10975452,8.8,376
tt10975520,7.0,5
tt10975534,8.5,10
tt10975664,8.5,37
tt10975832,7.0,9
tt10975842,7.0,10
tt10975846,8.0,5
tt10975858,3.7,6
tt10975884,6.6,5
tt10976126,8.1,8
tt10976148,5.4,10
tt10976152,6.7,6
tt10976320,6.6,5
tt10976326,4.4,9
tt10976334,5.2,6
tt10976336,5.6,5
tt10976552,8.0,25
tt10976554,8.1,10
tt10976720,8.5,84
tt10977134,8.3,13
tt10977486,6.0,381
tt10977680,7.0,321
tt10978032,5.6,7
tt10978282,8.2,9
tt10978288,8.6,7
tt10978458,6.8,30
tt10978526,9.3,11
tt10978626,8.5,61
tt10979228,7.0,20
tt10979510,8.2,25
tt10979512,8.7,18
tt10979514,8.9,13
tt10979518,9.0,12
tt10979520,8.7,13
tt10979522,8.8,8
tt10979526,8.0,9
tt10980186,9.5,6
tt10980260,7.6,17
tt10980262,7.2,13
tt10980266,8.2,17
tt10980364,8.2,13
tt10980448,9.7,15
tt10980452,8.3,52
tt10980464,8.6,7
tt10980474,8.3,6
tt10980478,8.0,6
tt10980484,8.5,6
tt10980486,8.5,6
tt10980544,7.1,8
tt10980706,8.1,9
tt10980792,9.5,6
tt10980820,7.3,20
tt10980932,6.2,22
tt10980934,6.2,24
tt10980990,6.2,13
tt10980998,8.5,186
tt10981002,8.8,180
tt10981004,8.9,172
tt10981006,9.2,172
tt10981014,8.8,8
tt10981178,7.9,7
tt10981202,6.9,30
tt10981266,7.2,13
tt10981322,7.9,8
tt10981340,7.6,14
tt10981342,7.9,11
tt10981344,7.3,9
tt10981348,7.7,10
tt10981350,7.4,11
tt10981354,7.5,10
tt10981356,7.6,9
tt10981358,8.6,17
tt10981408,7.8,106
tt10981414,8.0,422
tt10981530,8.2,8
tt10981666,5.2,27
tt10981954,8.0,59
tt10982166,8.8,9
tt10982182,9.3,6
tt10983006,9.0,29
tt10983126,7.6,5
tt10983532,5.4,23
tt10983536,9.3,17
tt10983698,8.4,5
tt10983906,4.5,8
tt10984280,9.0,14
tt10984338,7.2,5
tt10984520,9.1,21
tt10984534,7.2,70
tt10984548,7.1,38
tt10984586,7.8,188
tt10984600,7.6,5
tt10984808,7.5,27
tt10984818,7.6,8
tt10984862,7.9,17
tt10985028,6.4,5
tt10985238,7.1,33
tt10985270,8.4,5
tt10985316,3.6,15
tt10985330,7.3,20
tt10985682,7.8,6
tt10985740,6.1,21
tt10985804,9.0,127
tt10985808,8.3,103
tt10985810,9.3,142
tt10985814,8.5,30
tt10985816,9.0,32
tt10985822,8.4,23
tt10985838,8.0,23
tt10985928,8.5,10
tt10986050,7.0,1603
tt10986052,7.2,1458
tt10986056,7.8,2008
tt10986060,8.1,204
tt10986062,8.1,181
tt10986224,7.6,7
tt10986266,8.3,6
tt10986310,6.6,11
tt10986338,7.9,139
tt10986358,9.4,10
tt10986374,9.2,11
tt10986658,8.3,101
tt10987042,9.4,5
tt10987184,5.8,108
tt10987222,7.6,45
tt10987498,5.2,8
tt10987766,8.2,46
tt10987868,6.1,14
tt10987870,5.7,15
tt10988088,1.9,13
tt10988092,8.3,36
tt10988212,7.2,38
tt10988680,8.3,21
tt10988698,7.1,15
tt10988706,7.0,10
tt10988772,8.6,8
tt10988914,9.4,5
tt10988918,8.2,5
tt10988920,8.8,5
tt10988926,7.6,9
tt10988930,9.0,5
tt10988936,7.2,8
tt10988940,9.8,5
tt10989118,8.6,5
tt10989240,7.0,9
tt10989728,8.6,19
tt10989874,7.9,265
tt10990026,7.8,46
tt10990038,8.2,41
tt10990096,6.6,26
tt10990272,6.5,11
tt10990310,7.5,50
tt10990466,7.8,12
tt10990544,6.8,25
tt10990546,7.0,23
tt10990554,5.6,276
tt10990612,6.2,13
tt10990614,6.9,15
tt10990636,4.7,6
tt10990638,4.0,5
tt10990718,7.2,104
tt10990732,7.8,66
tt10990736,7.0,53
tt10990744,3.8,58
tt10990746,3.4,64
tt10990748,3.3,71
tt10990750,3.4,66
tt10990752,3.5,66
tt10990754,3.3,62
tt10990770,7.8,5
tt10990804,6.2,24
tt10990810,5.6,10
tt10991018,9.0,11
tt10991116,9.1,60
tt10991120,6.3,6
tt10991250,8.6,5
tt10991256,7.6,5
tt10991258,8.0,5
tt10991266,9.2,5
tt10991332,6.8,6
tt10991420,9.2,64
tt10992386,7.6,5
tt10992404,9.3,47
tt10993720,7.2,6
tt10993746,8.1,267
tt10993796,7.7,7
tt10993894,6.5,10
tt10993896,5.8,11
tt10993898,6.9,10
tt10993900,6.4,9
tt10993902,6.3,9
tt10993908,5.8,12
tt10993910,6.8,12
tt10993912,7.0,10
tt10993914,7.1,11
tt10993932,6.0,17
tt10993934,6.5,15
tt10993936,6.3,19
tt10993938,5.9,17
tt10993980,8.2,39
tt10994212,8.5,98
tt10994216,8.2,126
tt10994390,2.5,6
tt10994418,8.7,25
tt10994492,9.5,38
tt10994494,9.1,30
tt10994496,7.5,22
tt10994552,5.0,6
tt10994638,2.5,6
tt10994818,6.0,6
tt10994820,4.9,7
tt10994824,6.9,7
tt10994828,7.0,8
tt10994830,6.6,7
tt10994832,7.0,6
tt10994836,7.1,8
tt10995036,9.8,5
tt10995210,7.3,18
tt10995254,7.5,6
tt10995276,6.9,7
tt10995296,6.9,7
tt10995298,7.0,5
tt10995312,7.7,6
tt10995440,8.2,117
tt10995474,9.5,6
tt10995580,9.2,6
tt10995592,6.4,5
tt10996062,2.5,10
tt10997062,6.5,46
tt10997076,8.3,51
tt10997484,7.0,8
tt10997500,8.1,7
tt10997522,6.9,7
tt10997530,7.6,7
tt10997538,7.1,8
tt10997566,6.4,8
tt10997596,8.6,9
tt10998572,4.2,66
tt10998616,8.4,14
tt10998736,5.4,7
tt10998750,5.2,5
tt10998782,5.1,7
tt10998784,8.2,21
tt10998842,3.9,7
tt10998882,4.8,119
tt10998892,5.6,7
tt10998958,5.6,7
tt10999252,5.7,9
tt10999260,9.0,6
tt10999364,7.8,15
tt10999770,8.1,9
tt10999786,7.4,9
tt10999880,5.4,17
tt10999922,6.7,39
tt11000008,9.2,36
tt11000396,5.1,43
tt11000420,7.3,51
tt11000422,6.9,68
tt11000428,7.7,54
tt11000490,7.8,5
tt11000496,6.8,6
tt11000500,7.0,6
tt11000504,7.0,5
tt11000506,8.6,10
tt11000508,7.7,6
tt11000526,6.4,11
tt11000876,4.2,16
tt11000880,5.1,14
tt11000884,5.0,13
tt11000886,5.1,13
tt11000904,8.5,11
tt11000906,9.1,10
tt11000932,8.8,42
tt11000944,7.7,15
tt11000948,7.7,14
tt11000950,6.9,14
tt11000952,7.6,13
tt11000964,9.0,11
tt11001024,6.1,11
tt11001042,6.6,7
tt11001080,10.0,5
tt11001500,7.9,149
tt11001564,6.4,15
tt11001698,7.6,10
tt11001826,9.0,12
tt11002150,7.9,18
tt11002152,8.3,168
tt11002166,6.9,109
tt11002794,7.3,15
tt11003442,6.8,5
tt11003532,7.3,10
tt11003772,7.9,104
tt11003784,6.2,10
tt11003948,9.1,8
tt11004134,4.7,241
tt11004464,7.7,70
tt11004516,7.8,64
tt11004984,8.0,77
tt11005094,6.7,6
tt11005186,8.8,5
tt11005338,7.9,234
tt11005658,8.3,242
tt11005754,9.2,6
tt11005770,6.1,22
tt11005794,7.0,20
tt11005868,8.7,7
tt11005918,7.6,95
tt11005922,8.3,78
tt11005948,5.6,20
tt11005960,3.2,8
tt11006212,8.7,6
tt11006380,7.8,5
tt11006382,8.0,5
tt11006500,6.3,37
tt11006522,7.5,232
tt11006620,6.4,12
tt11006714,3.6,13
tt11006868,8.0,107
tt11006978,7.0,116
tt11006986,5.6,19
tt11006992,7.8,50
tt11006998,8.2,6
tt11007028,9.6,20
tt11007040,6.4,8
tt11007050,5.7,7
tt11007068,6.5,17
tt11007094,9.1,11
tt11007178,7.4,14
tt11007198,7.7,9
tt11007554,7.3,6
tt11008210,6.7,14
tt11008310,6.7,6
tt11008316,7.0,5
tt11008522,8.3,23
tt11008694,8.6,52
tt11009282,8.0,8
tt11009418,6.3,7
tt11009486,8.4,5
tt11009606,5.3,12
tt11009610,5.4,14
tt11009618,5.7,14
tt11009620,4.8,12
tt11009662,8.4,5
tt11009724,8.1,21
tt11009810,6.8,5
tt11009942,7.6,9
tt11009986,9.6,20
tt11010054,9.4,800
tt11010096,7.5,19
tt11010142,7.1,30
tt11010158,7.7,7
tt11010206,9.2,92
tt11010272,7.7,15
tt11010310,8.2,8
tt11010314,8.0,10
tt11010316,8.2,9
tt11010322,8.2,9
tt11010324,7.8,8
tt11010326,7.9,8
tt11010330,7.6,7
tt11010334,8.0,7
tt11010336,8.0,6
tt11010340,8.8,5
tt11010400,6.2,5
tt11010402,7.3,10
tt11010430,6.8,6
tt11010784,8.0,207
tt11010796,2.2,22
tt11010986,7.3,22
tt11010988,7.5,22
tt11011010,8.5,125
tt11011018,7.2,16
tt11011050,8.9,8
tt11011158,7.8,26
tt11011256,10.0,6
tt11011260,10.0,6
tt11011274,7.6,133
tt11011352,8.9,22
tt11011366,3.7,7
tt11011612,7.0,5
tt11011648,6.6,5
tt11011656,6.8,5
tt11011696,6.9,7
tt11011770,8.6,8
tt11011830,8.7,7
tt11011832,8.3,6
tt11011834,8.4,7
tt11011918,8.6,5
tt11012014,4.6,11
tt11012086,6.9,183
tt11012648,8.3,81
tt11012700,7.0,17
tt11012770,7.9,347
tt11012776,7.0,9
tt11012782,6.3,9
tt11012784,6.1,7
tt11012788,7.2,6
tt11012802,7.0,5
tt11013000,7.0,6
tt11013004,5.3,6
tt11014036,8.1,77
tt11014856,8.7,57
tt11015324,6.7,19
tt11015328,6.7,104
tt11015330,6.7,65
tt11015334,8.3,7
tt11015414,7.2,39
tt11015530,8.0,5
tt11015584,6.2,12
tt11015700,8.0,12
tt11015752,6.1,13
tt11015764,9.4,8
tt11015806,7.3,7
tt11015822,7.2,6
tt11015832,7.2,6
tt11015868,7.0,5
tt11015874,7.4,9
tt11015938,9.1,11
tt11015940,8.4,13
tt11015942,8.4,5
tt11015944,9.1,7
tt11016578,8.0,5
tt11016606,8.0,20
tt11016890,7.4,5
tt11016914,7.4,5
tt11016944,7.4,5
tt11016964,7.4,5
tt11017330,7.4,17
tt11017734,8.8,5
tt11017738,9.0,5
tt11017744,8.6,5
tt11018070,6.1,19
tt11018072,6.8,10
tt11018074,7.5,15
tt11018076,8.7,10
tt11018078,7.5,8
tt11018080,7.0,6
tt11018228,9.4,33
tt11018334,7.7,7
tt11018346,6.7,6
tt11018374,7.2,9
tt11018380,7.2,8
tt11018384,7.5,8
tt11018388,7.8,8
tt11018392,7.2,8
tt11018394,7.6,8
tt11018404,7.9,8
tt11018410,7.7,9
tt11018412,7.8,9
tt11018416,7.4,8
tt11018420,7.7,6
tt11018506,8.1,69
tt11018528,7.6,35
tt11018686,7.9,7
tt11018792,6.1,9
tt11018820,5.4,10
tt11018918,5.4,9
tt11018924,6.5,6
tt11019308,8.7,12
tt11019424,6.4,5
tt11019700,8.4,13
tt11019720,8.7,10
tt11020006,7.5,11
tt11020012,7.9,9
tt11020028,7.7,15
tt11020184,1.9,49
tt11020428,8.2,5
tt11020464,8.2,9
tt11020466,6.1,151
tt11020732,7.6,28
tt11020734,7.2,5
tt11020762,6.0,7
tt11020836,8.9,7
tt11020858,8.5,6
tt11021010,4.1,7
tt11021092,4.4,7
tt11021160,4.0,7
tt11021968,8.3,13
tt11022110,6.6,13
tt11022174,7.8,219
tt11022278,5.3,25
tt11022284,6.2,25
tt11022304,6.6,5
tt11022308,6.8,5
tt11022342,9.2,6
tt11023084,8.5,11
tt11023258,8.0,5
tt11023336,9.8,5
tt11023468,9.6,7
tt11023516,7.8,5
tt11023524,8.4,5
tt11023556,8.4,15
tt11023582,7.3,7
tt11023584,6.9,8
tt11023586,6.1,7
tt11023588,6.0,7
tt11023590,6.3,7
tt11023592,6.4,7
tt11023594,6.9,7
tt11023596,6.7,6
tt11023618,6.2,6
tt11023720,7.8,20
tt11023738,5.5,42
tt11023762,9.0,6
tt11023800,8.3,6
tt11023850,6.6,5
tt11023852,8.5,24
tt11023884,5.6,7
tt11023888,8.8,771
tt11023890,6.4,7
tt11023898,5.3,7
tt11023900,4.7,7
tt11023928,6.6,5
tt11024406,7.9,11
tt11024632,5.4,5
tt11024634,5.3,7
tt11024638,4.3,6
tt11024640,4.8,6
tt11024642,3.6,5
tt11024816,8.7,10
tt11024876,8.0,34
tt11024878,7.6,11
tt11024978,8.2,11
tt11025120,6.5,112
tt11025732,8.1,9
tt11026150,7.9,302
tt11026164,7.5,14
tt11026524,8.3,140
tt11026544,7.8,246
tt11026558,8.0,11
tt11026572,7.3,6
tt11026694,8.5,16
tt11026774,8.9,10
tt11026972,3.1,7
tt11027014,7.0,7
tt11027016,8.9,17
tt11027022,7.7,12
tt11027028,7.9,7
tt11027072,4.3,92
tt11027080,9.4,39
tt11027084,9.3,38
tt11027104,4.3,125
tt11027122,5.8,5
tt11027156,6.5,6
tt11027240,9.2,12
tt11027392,8.2,6
tt11027396,9.8,6
tt11027486,7.5,11
tt11027516,8.7,105
tt11027518,8.2,8
tt11028144,8.6,997
tt11028148,8.3,900
tt11028150,9.1,988
tt11028152,8.3,743
tt11028154,8.4,742
tt11028156,9.4,1065
tt11028158,8.9,792
tt11028178,6.7,9
tt11028180,9.8,5
tt11028226,7.9,110
tt11028234,7.8,73
tt11028248,7.4,7
tt11028336,7.6,31
tt11028342,7.3,29
tt11028376,8.2,6
tt11028782,7.6,520
tt11028786,8.1,7
tt11028790,8.7,556
tt11028798,8.7,441
tt11029064,6.4,20
tt11029068,7.4,19
tt11029218,8.2,55
tt11029252,5.3,7
tt11029380,6.8,6
tt11029434,8.0,41
tt11029436,6.2,5
tt11029976,7.4,7
tt11030558,7.0,18
tt11030908,6.5,10
tt11030930,5.2,10
tt11031792,4.9,8
tt11031794,7.3,6
tt11032008,7.4,89
tt11032126,6.6,9
tt11032136,6.2,8
tt11032138,6.4,9
tt11032140,6.3,9
tt11032142,6.5,12
tt11032160,6.8,9
tt11032166,6.8,9
tt11032168,6.9,8
tt11032272,5.5,19
tt11032278,5.9,15
tt11032280,6.7,15
tt11032284,5.9,12
tt11032286,5.9,13
tt11032402,8.6,8
tt11032432,7.4,17
tt11032434,9.0,7
tt11032468,6.3,14
tt11032538,5.8,6
tt11032540,8.0,8
tt11032574,8.0,8
tt11032576,7.9,11
tt11032578,7.6,5
tt11032584,7.2,5
tt11032606,9.1,8
tt11032628,9.1,8
tt11032634,8.8,8
tt11032642,8.8,6
tt11032652,9.0,7
tt11032678,9.0,7
tt11032690,7.7,6
tt11032692,8.8,6
tt11032694,7.6,5
tt11032706,9.0,7
tt11032718,8.8,6
tt11032728,8.8,6
tt11032740,8.8,6
tt11033010,5.9,8
tt11033298,9.5,15
tt11033312,8.5,100
tt11033314,8.6,103
tt11033320,8.5,90
tt11033686,8.1,44
tt11033692,7.7,53
tt11033702,7.2,46
tt11033712,6.7,85
tt11033720,7.6,60
tt11033724,7.0,65
tt11033728,8.2,51
tt11033746,6.7,9
tt11033782,7.1,12
tt11033928,8.6,22
tt11033930,7.6,22
tt11033932,6.8,10
tt11033936,7.6,18
tt11033944,6.7,15
tt11033946,5.7,19
tt11033952,9.8,498
tt11033962,7.9,9
tt11033964,6.8,6
tt11033998,6.2,11
tt11034054,7.2,6
tt11034066,8.4,44
tt11034080,8.2,13
tt11034086,7.8,10
tt11034132,7.8,18
tt11034360,6.0,5
tt11034424,7.0,5
tt11034452,8.3,6
tt11034654,8.0,117
tt11034660,10.0,9
tt11034980,8.0,5
tt11037126,8.2,33
tt11037764,7.4,14
tt11037992,7.0,6
tt11038842,8.8,5
tt11038886,7.6,5
tt11039040,6.8,9
tt11039100,9.2,125
tt11039560,7.2,5
tt11040106,8.9,46
tt11040542,7.0,12
tt11040550,7.6,9
tt11040972,10.0,7
tt11040980,7.9,13
tt11041006,6.5,47
tt11041010,8.9,7
tt11041078,8.0,10
tt11041090,7.6,8
tt11041102,7.4,9
tt11041136,8.5,143
tt11041148,7.4,8
tt11041190,7.9,14
tt11041200,7.0,8
tt11041202,7.1,8
tt11041274,8.0,6
tt11041316,8.0,14
tt11041340,7.1,8
tt11041348,7.1,8
tt11041402,7.4,8
tt11041418,6.5,8
tt11041540,6.4,21
tt11041576,7.2,5
tt11041584,6.4,461
tt11041638,8.2,103
tt11041754,7.1,154
tt11041800,8.8,5
tt11042186,7.0,5
tt11042448,7.8,148
tt11042658,8.9,24
tt11043222,6.4,9
tt11043366,8.6,23
tt11043372,8.7,22
tt11043374,8.3,25
tt11043376,7.6,22
tt11043382,8.7,22
tt11043386,8.8,20
tt11043390,7.8,18
tt11043392,9.1,21
tt11043432,8.4,11
tt11043480,6.4,7
tt11043526,7.2,15
tt11043546,6.5,670
tt11043554,7.9,40
tt11043632,8.5,118
tt11043998,8.1,7
tt11044002,7.8,8
tt11044008,7.7,7
tt11044016,9.0,49
tt11044428,9.2,98
tt11044552,8.1,7
tt11044556,7.1,8
tt11044566,7.7,12
tt11044576,7.0,6
tt11044926,7.4,10
tt11044936,6.5,6
tt11045190,7.4,5
tt11045340,5.7,240
tt11045414,9.7,24
tt11045436,6.3,31
tt11045508,9.2,15
tt11045518,9.6,23
tt11045688,6.7,21
tt11045776,4.2,8
tt11045828,6.8,5
tt11045864,7.0,22
tt11045914,6.9,11
tt11046028,7.1,7
tt11046300,8.1,1536
tt11046362,7.2,6
tt11046570,9.3,7
tt11046622,8.1,15
tt11046688,8.5,13
tt11046692,8.5,12
tt11046696,8.3,15
tt11046700,9.0,9
tt11046788,9.1,12
tt11047068,7.5,16
tt11047102,7.5,14
tt11047162,7.4,16
tt11047368,7.9,128
tt11047462,7.6,5
tt11047804,7.7,18
tt11047806,7.8,11
tt11047814,7.1,10
tt11047818,7.5,8
tt11048268,5.9,9
tt11048356,8.0,7
tt11048544,9.2,106
tt11049340,8.8,8
tt11049554,7.9,70
tt11050190,8.0,24
tt11050194,7.0,28
tt11050224,8.0,61
tt11050226,8.2,60
tt11050242,6.4,12
tt11050424,8.2,5
tt11050986,9.4,62
tt11051098,7.6,212
tt11051110,7.6,46
tt11051124,7.2,5
tt11051402,6.8,5
tt11051550,6.2,8
tt11051582,6.9,8
tt11051710,6.0,9
tt11051880,7.8,8
tt11051904,8.5,11
tt11051982,10.0,19
tt11051998,8.4,5
tt11052078,10.0,18
tt11052106,10.0,19
tt11052124,8.8,8
tt11052140,10.0,19
tt11052174,8.0,7
tt11052182,7.5,13
tt11052282,8.0,5
tt11052300,8.6,35
tt11052318,8.9,133
tt11052340,8.7,15
tt11052346,6.5,75
tt11052364,6.9,37
tt11052384,7.6,8
tt11052386,7.7,7
tt11052388,7.8,5
tt11052394,8.3,30
tt11052550,7.4,17
tt11052608,8.6,12
tt11052738,9.4,9
tt11052808,7.5,58
tt11053006,7.6,5
tt11053062,5.0,5
tt11053082,6.2,5
tt11053220,5.9,1017
tt11053238,9.7,25
tt11053258,7.4,15
tt11053270,6.2,26
tt11053276,5.6,25
tt11053278,5.7,24
tt11053280,5.8,26
tt11053284,5.7,25
tt11053326,6.5,13
tt11053330,8.4,181
tt11053332,8.4,178
tt11053400,7.2,5
tt11053818,8.9,22
tt11053900,7.7,20
tt11053924,8.4,21
tt11054192,7.0,10
tt11054296,7.8,5
tt11054806,7.2,5
tt11054820,7.6,9
tt11054836,8.2,6
tt11054898,7.0,17
tt11055460,7.4,7
tt11055664,8.2,44
tt11056000,6.2,5
tt11056014,7.4,7
tt11056052,7.6,5
tt11056146,7.1,177
tt11056362,7.2,5
tt11056400,8.2,14
tt11056402,8.2,13
tt11056404,8.8,12
tt11056410,7.3,6
tt11056416,7.3,6
tt11056430,6.4,5
tt11056462,8.5,11
tt11056486,6.5,8
tt11056488,6.9,8
tt11056492,6.2,5
tt11056590,8.2,5
tt11056658,7.4,5
tt11056680,7.5,31
tt11056712,7.7,7
tt11056780,7.5,13
tt11056980,7.5,11
tt11057082,7.7,285
tt11057118,7.9,8
tt11057128,9.1,9
tt11057238,7.8,6
tt11057566,7.9,16
tt11057664,8.3,6
tt11057720,6.9,8
tt11057838,9.3,7
tt11057964,6.8,5
tt11057966,7.5,6
tt11057990,6.8,10
tt11058006,7.8,25
tt11058016,7.6,8
tt11058022,7.4,5
tt11058052,3.8,5
tt11058218,5.8,5
tt11058288,6.4,5
tt11058386,7.0,11
tt11058422,6.8,14
tt11058426,9.2,9
tt11058428,9.6,9
tt11058506,7.9,70
tt11058566,8.0,205
tt11058570,5.4,10
tt11058572,5.8,10
tt11058576,5.1,9
tt11058578,5.6,11
tt11058724,7.6,5
tt11058966,8.8,9
tt11058968,8.8,5
tt11059084,10.0,19
tt11059536,4.6,5
tt11060346,8.7,23
tt11060420,8.6,17
tt11060438,9.3,14
tt11060460,10.0,5
tt11060670,7.8,21
tt11060680,7.0,22
tt11060684,7.8,21
tt11060698,7.8,20
tt11060722,7.8,20
tt11060732,7.9,19
tt11060734,8.0,20
tt11060744,8.2,100
tt11060748,8.3,20
tt11060750,8.1,7
tt11060906,6.1,17
tt11060924,6.6,16
tt11060960,6.4,14
tt11061108,9.2,6
tt11061528,2.6,7
tt11061578,8.4,7
tt11061610,1.1,7
tt11061696,7.8,6
tt11061700,7.8,6
tt11061708,7.7,6
tt11061710,7.8,6
tt11061712,8.2,6
tt11061810,5.4,10
tt11061846,8.2,270
tt11061864,8.8,8
tt11061876,8.7,21
tt11061940,9.5,21
tt11061980,9.4,8
tt11061982,9.4,8
tt11062260,5.9,16
tt11062284,8.3,9
tt11062388,6.8,150
tt11062476,8.0,80
tt11063130,7.6,223
tt11063336,7.4,5
tt11063354,8.2,5
tt11063376,7.8,6
tt11063398,7.4,7
tt11063436,7.7,6
tt11063806,5.4,9
tt11063952,8.2,605
tt11064050,9.3,6
tt11064120,3.4,5
tt11064122,5.0,5
tt11064124,5.5,6
tt11064180,8.4,9
tt11064194,8.2,10
tt11064198,4.6,15
tt11064200,3.0,44
tt11064202,3.3,48
tt11064204,3.5,43
tt11064206,3.2,46
tt11064306,7.0,6
tt11064312,7.8,10
tt11064314,7.9,8
tt11064316,7.6,9
tt11064318,8.0,8
tt11064324,6.5,6
tt11064328,6.5,6
tt11064330,6.6,5
tt11064338,7.2,5
tt11064486,5.7,71
tt11064504,7.9,71
tt11064512,9.4,5
tt11064620,7.5,62
tt11064622,7.0,44
tt11064624,7.7,46
tt11064628,6.9,40
tt11064630,7.6,32
tt11064632,7.1,37
tt11064766,8.2,6
tt11064944,8.0,7
tt11064952,8.3,7
tt11064954,8.1,7
tt11065004,6.4,58
tt11065080,8.7,54
tt11065256,4.7,6
tt11065258,6.4,73
tt11065264,5.9,52
tt11065268,6.1,44
tt11065276,6.4,42
tt11065284,6.2,38
tt11065290,6.2,37
